customer_id,month,data_usage,phone_usage,use_app
13268,1/07/2021,23.41,4976.1,1
13269,1/07/2021,26.07,4767.72,1
13270,1/07/2021,34.09,3654.34,1
13271,1/07/2021,46.12,3862.45,1
13272,1/07/2021,53.65,3379.14,0
13273,1/07/2021,42.71,1116.7,1
13274,1/07/2021,23.89,3212.33,1
13275,1/07/2021,38.02,1890.31,1
13276,1/07/2021,34.13,617.38,1
13277,1/07/2021,10.56,3784.71,1
13278,1/07/2021,56.38,557.75,1
13279,1/07/2021,23.3,2409.83,1
13280,1/07/2021,28.35,1105.32,0
13281,1/07/2021,31.37,1982.64,1
13282,1/07/2021,42.62,2054.04,0
13283,1/07/2021,6.13,1596.7,1
13284,1/07/2021,57.79,4149.77,0
13285,1/07/2021,3.17,3587.77,1
13286,1/07/2021,58.78,974.4,1
13287,1/07/2021,55.88,2272.48,0
13288,1/07/2021,4.7,4564.69,0
13289,1/07/2021,47.56,4658.41,1
13290,1/07/2021,6.05,4388.31,1
13291,1/07/2021,46.07,4981.39,1
13292,1/07/2021,25.89,1382.44,1
13293,1/07/2021,6.2,1207.27,1
13294,1/07/2021,37.6,1427.55,1
13295,1/07/2021,54.98,3064.8,1
13296,1/07/2021,15.32,2438.12,1
13297,1/07/2021,6.49,3016.46,0
13298,1/07/2021,50.13,2048.69,1
13299,1/07/2021,37.05,3124.42,0
13300,1/07/2021,57.77,4272.74,1
13301,1/07/2021,54.95,1154.66,0
13302,1/07/2021,62.13,2328.21,1
13303,1/07/2021,26.95,2283.82,1
13304,1/07/2021,5.85,4561.25,1
13305,1/07/2021,12.74,1538.29,1
13306,1/07/2021,47,936.5,1
13307,1/07/2021,38.62,423.71,1
13308,1/07/2021,55.56,3079.85,0
13309,1/07/2021,10.63,1355.59,1
13310,1/07/2021,51.94,2875.53,1
13311,1/07/2021,12.16,1769.78,1
13312,1/07/2021,35.92,4327.95,0
13313,1/07/2021,17.63,1850.32,1
13314,1/07/2021,50.5,3299.04,1
13315,1/07/2021,52.18,3060.98,0
13316,1/07/2021,85.41,4887.44,1
13317,1/07/2021,32.91,4783.26,1
13318,1/07/2021,18.17,3313.64,1
13319,1/07/2021,18.24,1697.03,1
13320,1/07/2021,28.53,430.51,1
13321,1/07/2021,34.32,2428.63,1
13322,1/07/2021,31.77,2021.5,1
13323,1/07/2021,31.11,3018.89,1
13324,1/07/2021,24.4,777.07,1
13325,1/07/2021,20.12,3965.21,1
13326,1/07/2021,55.95,3691.58,1
13327,1/07/2021,15.42,484.1,1
13328,1/07/2021,5.66,125.2,1
13329,1/07/2021,18.01,2280.67,0
13330,1/07/2021,15.5,331.25,0
13331,1/07/2021,23.93,3342.16,1
13332,1/07/2021,7.62,4798.52,1
13333,1/07/2021,37.56,2114.86,0
13334,1/07/2021,3.14,752.91,1
13335,1/07/2021,20.63,2787.27,1
13336,1/07/2021,63.42,2799.16,1
13337,1/07/2021,23.19,3153.35,1
13338,1/07/2021,1.96,658.3,0
13339,1/07/2021,15.05,929.88,1
13340,1/07/2021,50.54,3126.95,1
13341,1/07/2021,46.22,4247.65,1
13342,1/07/2021,102.58,1383.81,1
13343,1/07/2021,33.51,3955.04,0
13344,1/07/2021,57.47,1366.96,0
13345,1/07/2021,43.42,2007.93,1
13346,1/07/2021,37.57,4157.02,0
13347,1/07/2021,48.81,1542.17,1
13348,1/07/2021,31.67,731.56,1
13349,1/07/2021,24.18,4860.81,1
13350,1/07/2021,48.09,3743.8,1
13351,1/07/2021,7.99,777.28,0
13352,1/07/2021,16.37,1947.04,1
13353,1/07/2021,42.01,1127.13,0
13354,1/07/2021,21.98,1044.13,1
13355,1/07/2021,31.67,1889.12,1
13356,1/07/2021,105.74,4033.38,1
13357,1/07/2021,49.73,2496.38,0
13358,1/07/2021,51.4,2228.8,1
13359,1/07/2021,29.08,608.05,1
13360,1/07/2021,56.88,646.01,1
13361,1/07/2021,43.72,900.6,0
13362,1/07/2021,39.46,4733.85,1
13363,1/07/2021,57.42,1046.12,0
13364,1/07/2021,43.94,4327.83,0
13365,1/07/2021,24.54,3588.18,1
13366,1/07/2021,44.52,4793.23,0
13367,1/07/2021,43.16,2834.61,1
13368,1/07/2021,78.88,4042.56,1
13369,1/07/2021,19.41,4581.63,1
13370,1/07/2021,35.81,2190.97,1
13371,1/07/2021,38.13,3144.2,1
13372,1/07/2021,100.81,1310.07,1
13373,1/07/2021,76.28,4565.18,0
13374,1/07/2021,52.32,4159.38,1
13375,1/07/2021,54.19,2763.74,1
13376,1/07/2021,37.61,3067.63,1
13377,1/07/2021,78.17,898.91,1
13378,1/07/2021,25.57,587.73,0
13379,1/07/2021,5.04,1900.5,0
13380,1/07/2021,50.91,1084.5,0
13381,1/07/2021,16.87,3826.43,1
13382,1/07/2021,5.91,1616.67,0
13383,1/07/2021,49,3618.45,1
13384,1/07/2021,43.46,4057.58,0
13385,1/07/2021,25.59,3608.65,0
13386,1/07/2021,43.83,3052.4,1
13387,1/07/2021,11.86,4191.11,1
13388,1/07/2021,37.24,4845.34,1
13389,1/07/2021,45.33,3125.92,1
13390,1/07/2021,48.28,3561.98,1
13391,1/07/2021,43.91,1364.9,1
13392,1/07/2021,37.91,2085.44,1
13393,1/07/2021,27.52,2866.33,1
13394,1/07/2021,25.69,3003.2,1
13395,1/07/2021,89.95,4581.98,0
13396,1/07/2021,30.32,4221.22,1
13397,1/07/2021,35.58,2465.65,1
13398,1/07/2021,95.97,4345.07,1
13399,1/07/2021,20.97,3881.03,1
13400,1/07/2021,8.07,3513.41,0
13401,1/07/2021,64.82,813.71,1
13402,1/07/2021,82.62,1295.65,1
13403,1/07/2021,16.45,3764.29,1
13404,1/07/2021,16.98,476.08,1
13405,1/07/2021,7.59,4187.63,1
13406,1/07/2021,104.38,518.28,1
13407,1/07/2021,34.98,2495.58,1
13408,1/07/2021,10.65,1568.14,1
13409,1/07/2021,54.56,3900.35,1
13410,1/07/2021,57.42,837.07,0
13411,1/07/2021,48.19,3826.8,1
13412,1/07/2021,25.14,2546.46,1
13413,1/07/2021,57.21,4208.49,0
13414,1/07/2021,24.07,4252.46,1
13415,1/07/2021,42.42,1707.9,1
13416,1/07/2021,39.01,455.01,1
13417,1/07/2021,46.29,964.36,1
13418,1/07/2021,10.61,963.97,0
13419,1/07/2021,76,3683.16,1
13420,1/07/2021,14.99,4083.27,1
13421,1/07/2021,27.85,3673.72,1
13422,1/07/2021,51.45,4350.68,1
13423,1/07/2021,26.81,1826.58,0
13424,1/07/2021,9.92,1029.75,0
13425,1/07/2021,27.63,2338.38,1
13426,1/07/2021,13.8,2236.25,1
13427,1/07/2021,55.1,522.37,1
13428,1/07/2021,22.41,1775.75,1
13429,1/07/2021,41.29,459.27,1
13430,1/07/2021,19,4481.07,1
13431,1/07/2021,26.62,4074.49,1
13432,1/07/2021,13.09,1953.75,0
13433,1/07/2021,54.82,3055.52,1
13434,1/07/2021,1.28,2227.49,0
13435,1/07/2021,73.18,2634.45,1
13436,1/07/2021,50.22,1622.14,1
13437,1/07/2021,3.6,3929.68,1
13438,1/07/2021,59.27,3820.89,0
13439,1/07/2021,28.38,1770.65,0
13440,1/07/2021,29.35,4119.08,0
13441,1/07/2021,27.99,1250.72,1
13442,1/07/2021,17.06,1587.23,1
13443,1/07/2021,27.84,3777.11,1
13444,1/07/2021,40.51,4543.63,0
13445,1/07/2021,9.23,4857.14,1
13446,1/07/2021,4.12,3671.81,1
13447,1/07/2021,40.61,3598.73,1
13448,1/07/2021,8.92,4960.83,0
13449,1/07/2021,45.34,2142.89,1
13450,1/07/2021,10.43,1797.05,1
13451,1/07/2021,49.5,719.18,0
13452,1/07/2021,45.09,4370.85,1
13453,1/07/2021,7.87,3751.37,1
13454,1/07/2021,49.93,4665.22,1
13455,1/07/2021,52.86,363.4,1
13456,1/07/2021,89.87,1138.98,1
13457,1/07/2021,59.66,254.74,1
13458,1/07/2021,14.75,1505.56,1
13459,1/07/2021,74.1,1193.84,0
13460,1/07/2021,4.87,2431.21,1
13461,1/07/2021,5.22,3599.95,0
13462,1/07/2021,5.76,1045.05,1
13463,1/07/2021,26.84,3180.93,1
13464,1/07/2021,22.62,2711.61,1
13465,1/07/2021,105.05,2236.68,1
13466,1/07/2021,17.32,4568.27,1
13467,1/07/2021,39.09,4979.54,0
13468,1/07/2021,28.01,4370.58,1
13469,1/07/2021,49.32,1496.21,1
13470,1/07/2021,49,125.82,1
13471,1/07/2021,2.66,2712.24,1
13472,1/07/2021,34.2,4355.52,1
13473,1/07/2021,5.23,4556.85,0
13474,1/07/2021,37.28,2824.19,1
13475,1/07/2021,112.93,3968.55,1
13476,1/07/2021,13.41,1524.73,1
13477,1/07/2021,37.41,450.97,1
13478,1/07/2021,10.63,1721.53,1
13479,1/07/2021,87.86,3852.75,0
13480,1/07/2021,55.88,3281.88,1
13481,1/07/2021,38.2,4451.81,1
13482,1/07/2021,45.24,2001.43,1
13483,1/07/2021,12.17,883.36,0
13484,1/07/2021,21.83,4317.14,0
13485,1/07/2021,43.39,4930.66,1
13486,1/07/2021,23.2,225.44,1
13487,1/07/2021,24.9,4024.08,0
13488,1/07/2021,37.14,3182.51,1
13489,1/07/2021,19.14,1397.71,1
13490,1/07/2021,15.33,3664.91,0
13491,1/07/2021,46.62,314.67,1
13492,1/07/2021,55.95,4956.78,1
13493,1/07/2021,12.2,4138.75,1
13494,1/07/2021,40.81,4038.25,0
13495,1/07/2021,12.29,693.17,1
13496,1/07/2021,56.79,3076.53,1
13497,1/07/2021,41.31,1217.18,1
13498,1/07/2021,25.07,3350.19,1
13499,1/07/2021,29.6,3749.45,1
13500,1/07/2021,31.36,797.74,0
13501,1/07/2021,53.79,2732.93,1
13502,1/07/2021,21.33,2464.66,1
13503,1/07/2021,23.17,750.25,1
13504,1/07/2021,77.69,1970.41,1
13505,1/07/2021,11.27,121.92,1
13506,1/07/2021,38.11,2007.41,1
13507,1/07/2021,29.63,233.13,1
13508,1/07/2021,25.49,2384.18,1
13509,1/07/2021,9.53,645.16,1
13510,1/07/2021,52.06,2264.38,1
13511,1/07/2021,18.92,4334.45,1
13512,1/07/2021,30.81,1054.41,1
13513,1/07/2021,119.29,2350.29,0
13514,1/07/2021,36.02,974.72,1
13515,1/07/2021,30.4,1632.76,1
13516,1/07/2021,14.96,2399.33,1
13517,1/07/2021,68.28,3817.77,0
13518,1/07/2021,51.5,701.49,1
13519,1/07/2021,44.77,1466.5,1
13520,1/07/2021,20.65,3097.73,1
13521,1/07/2021,20.77,3977.3,0
13522,1/07/2021,5.53,372.92,1
13523,1/07/2021,34.48,356.02,0
13524,1/07/2021,56.78,486.84,1
13525,1/07/2021,47.09,2731.4,0
13526,1/07/2021,8.6,2709.69,1
13527,1/07/2021,35.03,3702.96,1
13528,1/07/2021,20.7,2790.26,1
13529,1/07/2021,56.45,4837.63,1
13530,1/07/2021,57.44,383.97,1
13531,1/07/2021,13.53,3398.58,1
13532,1/07/2021,23.01,4103.93,1
13533,1/07/2021,46.67,117.64,1
13534,1/07/2021,14.54,4385.31,0
13535,1/07/2021,40.75,1199.11,1
13536,1/07/2021,70.21,4818.54,1
13537,1/07/2021,12.04,4924.35,1
13538,1/07/2021,86.5,1542.47,1
13539,1/07/2021,95.87,2781.14,1
13540,1/07/2021,7.3,166.92,1
13541,1/07/2021,42.53,2170.66,1
13542,1/07/2021,56.2,3209.28,1
13543,1/07/2021,48.54,3311.94,1
13544,1/07/2021,51.29,1551.5,0
13545,1/07/2021,27.62,3065.19,1
13546,1/07/2021,57.29,2052.27,1
13547,1/07/2021,17.36,149.48,1
13548,1/07/2021,34.04,1952.23,1
13549,1/07/2021,50.48,2459.46,1
13550,1/07/2021,20.89,2932.23,1
13551,1/07/2021,14.11,4657.67,1
13552,1/07/2021,38.2,1131.27,1
13553,1/07/2021,59.78,3762.7,1
13554,1/07/2021,12.41,3838.29,1
13555,1/07/2021,31.94,4477.65,0
13556,1/07/2021,11.78,2366.5,0
13557,1/07/2021,14.63,2384.34,0
13558,1/07/2021,19.55,4139.54,1
13559,1/07/2021,94.96,1065.56,1
13560,1/07/2021,51.13,2486.13,1
13561,1/07/2021,39.6,2599,1
13562,1/07/2021,17.77,569.59,1
13563,1/07/2021,15.14,1562.15,1
13564,1/07/2021,10.67,1745.9,1
13565,1/07/2021,26.95,1413.46,0
13566,1/07/2021,45.98,4034.56,1
13567,1/07/2021,102.45,2160.84,1
13568,1/07/2021,18.13,2230.54,1
13569,1/07/2021,29.45,3634.83,1
13570,1/07/2021,25.6,4712.91,1
13571,1/07/2021,18.61,1633.03,1
13572,1/07/2021,37.41,3674.15,1
13573,1/07/2021,40.89,1816.82,1
13574,1/07/2021,38.18,1397.89,1
13575,1/07/2021,87.63,198.75,1
13576,1/07/2021,36.31,3340.19,1
13577,1/07/2021,12.64,1683.16,0
13578,1/07/2021,26.26,4820.72,0
13579,1/07/2021,25.47,2653.7,1
13580,1/07/2021,16.61,2527.59,1
13581,1/07/2021,56.76,2838.06,1
13582,1/07/2021,10.77,1454.52,0
13583,1/07/2021,2.99,730.57,1
13584,1/07/2021,49.74,4994.2,0
13585,1/07/2021,12.5,500.12,1
13586,1/07/2021,35.19,2873.7,0
13587,1/07/2021,4.43,4964.6,1
13588,1/07/2021,40.68,3829.01,1
13589,1/07/2021,45.28,2970.97,0
13590,1/07/2021,55.12,4725.73,1
13591,1/07/2021,43.72,1656.5,1
13592,1/07/2021,39.29,2424.34,1
13593,1/07/2021,45.47,944.58,1
13594,1/07/2021,12.28,829.32,0
13595,1/07/2021,53.67,3556.92,1
13596,1/07/2021,102.11,2462.24,1
13597,1/07/2021,27.89,1856.4,1
13598,1/07/2021,86.12,3136.77,1
13599,1/07/2021,46.29,4313.92,1
13600,1/07/2021,47.67,2415.56,1
13601,1/07/2021,28.54,3614.09,1
13602,1/07/2021,53.79,202.31,1
13603,1/07/2021,20.43,466.55,1
13604,1/07/2021,30.18,3364.91,1
13605,1/07/2021,36.47,1908.79,1
13606,1/07/2021,46.88,3612.46,1
13607,1/07/2021,32.81,1836.25,1
13608,1/07/2021,14.02,4975.66,1
13609,1/07/2021,15.03,472.07,0
13610,1/07/2021,34.9,1948.94,1
13611,1/07/2021,59.92,142.05,1
13612,1/07/2021,95.02,1858.56,1
13613,1/07/2021,21.13,4851.45,1
13614,1/07/2021,18.75,4418.81,0
13615,1/07/2021,12.31,3681.73,1
13616,1/07/2021,31.95,951.05,1
13617,1/07/2021,24.2,2197.7,1
13618,1/07/2021,29.62,799.52,1
13619,1/07/2021,20.98,638.45,1
13620,1/07/2021,24.02,4324.4,0
13621,1/07/2021,57.7,1125.71,0
13622,1/07/2021,29.04,282.04,1
13623,1/07/2021,47.13,3423.19,1
13624,1/07/2021,24.03,812.5,0
13625,1/07/2021,5.38,1972.88,1
13626,1/07/2021,14.42,2798.74,1
13627,1/07/2021,42.78,3883.33,0
13628,1/07/2021,35.64,4742.04,0
13629,1/07/2021,33.75,2771.95,1
13630,1/07/2021,34.88,501.71,1
13631,1/07/2021,46.79,1726.91,0
13632,1/07/2021,64.9,2769.62,1
13633,1/07/2021,16.23,349.85,1
13634,1/07/2021,24.19,2567.54,1
13635,1/07/2021,40.25,4808.45,1
13636,1/07/2021,20.86,1288.21,1
13637,1/07/2021,15.34,4639.97,1
13638,1/07/2021,28.94,4169.53,1
13639,1/07/2021,56.02,4790.8,1
13640,1/07/2021,29.09,2817.54,0
13641,1/07/2021,37.41,3402.13,1
13642,1/07/2021,15.2,1478.07,1
13643,1/07/2021,26.77,635.39,0
13644,1/07/2021,8.84,560.85,1
13645,1/07/2021,60.19,224.91,1
13646,1/07/2021,24.99,3626.52,1
13647,1/07/2021,36.12,3492.69,0
13648,1/07/2021,38.45,1925.35,1
13649,1/07/2021,12.45,2404.72,1
13650,1/07/2021,59.14,4841.03,0
13651,1/07/2021,46.82,2769.72,0
13652,1/07/2021,11.18,1138.97,1
13653,1/07/2021,55.56,1217.73,1
13654,1/07/2021,1.7,4865.16,0
13655,1/07/2021,54.54,526.83,0
13656,1/07/2021,6.98,3291.8,0
13657,1/07/2021,46.47,1815.47,1
13658,1/07/2021,27.01,2223.01,1
13659,1/07/2021,4.95,1519.28,1
13660,1/07/2021,52.08,2200.55,0
13661,1/07/2021,26.52,4875.6,1
13662,1/07/2021,47.63,482.95,1
13663,1/07/2021,21.61,2679.96,1
13664,1/07/2021,19.01,1650.14,1
13665,1/07/2021,50.32,2478.68,0
13666,1/07/2021,10.37,781.48,0
13667,1/07/2021,14.66,4463.91,0
13668,1/07/2021,20.38,4258.23,1
13669,1/07/2021,21.03,214.18,1
13670,1/07/2021,39.15,1394.3,1
13671,1/07/2021,56.84,3312.65,1
13672,1/07/2021,61.46,3828.07,1
13673,1/07/2021,48.27,2174.09,1
13674,1/07/2021,37.89,4385.22,1
13675,1/07/2021,31.67,4820.88,0
13676,1/07/2021,9.74,1287.41,1
13677,1/07/2021,56.46,2539.83,0
13678,1/07/2021,101.28,1367.33,1
13679,1/07/2021,47.22,3878.5,1
13680,1/07/2021,28.36,4222.5,1
13681,1/07/2021,5.7,3959.54,0
13682,1/07/2021,50.51,3214.94,1
13683,1/07/2021,2.69,4662.13,1
13684,1/07/2021,37.91,4623.73,1
13685,1/07/2021,46.98,2180.16,1
13686,1/07/2021,23.75,796,1
13687,1/07/2021,19.81,4804.13,1
13688,1/07/2021,2.71,1108.8,0
13689,1/07/2021,35.41,4521.64,0
13690,1/07/2021,50.45,4499.83,1
13691,1/07/2021,57.65,1938.54,1
13692,1/07/2021,30.15,3062.6,0
13693,1/07/2021,53.39,2912.1,1
13694,1/07/2021,25.81,4130.4,1
13695,1/07/2021,53.6,412.66,0
13696,1/07/2021,30.29,3041.47,0
13697,1/07/2021,73.17,1337.11,0
13698,1/07/2021,28.9,595.84,1
13699,1/07/2021,34.42,2049.96,1
13700,1/07/2021,12.12,3227.67,1
13701,1/07/2021,30.53,2085.87,1
13702,1/07/2021,20.54,3703.52,0
13703,1/07/2021,30.23,3423.59,0
13704,1/07/2021,48.22,3876.03,1
13705,1/07/2021,47.68,2563.04,0
13706,1/07/2021,47.14,4043.38,1
13707,1/07/2021,23.48,2982.85,1
13708,1/07/2021,58.1,2443.22,1
13709,1/07/2021,8.04,2002.42,0
13710,1/07/2021,22,4708.38,1
13711,1/07/2021,31.25,214.21,1
13712,1/07/2021,52.99,799.15,1
13713,1/07/2021,36.5,1108.42,0
13714,1/07/2021,4.06,4702.55,1
13715,1/07/2021,44.17,1607.22,1
13716,1/07/2021,44.15,2112.35,1
13717,1/07/2021,33.02,617.69,1
13718,1/07/2021,10.15,1623.9,1
13719,1/07/2021,45.87,2906,1
13720,1/07/2021,2.96,3292.38,1
13721,1/07/2021,15.9,568.48,0
13722,1/07/2021,15.72,874.32,1
13723,1/07/2021,14.32,4883.55,0
13724,1/07/2021,9.11,261.68,1
13725,1/07/2021,64.89,2480.49,1
13726,1/07/2021,15.16,583.13,1
13727,1/07/2021,96.18,3577.61,1
13728,1/07/2021,14.04,4243.15,1
13729,1/07/2021,13.8,3266.71,1
13730,1/07/2021,9.59,1235.76,1
13731,1/07/2021,18.3,2580.29,0
13732,1/07/2021,11.37,1592.1,1
13733,1/07/2021,27.76,3883.25,1
13734,1/07/2021,10.25,2488.58,1
13735,1/07/2021,11.16,4692.85,1
13736,1/07/2021,38.95,3860.11,1
13737,1/07/2021,20.34,946.39,0
13738,1/07/2021,31.57,897.31,1
13739,1/07/2021,115.3,4814.4,1
13740,1/07/2021,38.48,1532.6,1
13741,1/07/2021,58.72,2154.96,1
13742,1/07/2021,48.68,4191.45,1
13743,1/07/2021,29.01,2506.41,0
13744,1/07/2021,111.76,1882.46,1
13745,1/07/2021,48.25,503.33,0
13746,1/07/2021,9.83,1285.07,1
13747,1/07/2021,5.77,3204.95,1
13748,1/07/2021,59,162.25,1
13749,1/07/2021,53.42,2599.27,0
13750,1/07/2021,51.99,4410.78,0
13751,1/07/2021,21.36,491.87,1
13752,1/07/2021,45.6,2453.15,0
13753,1/07/2021,115.69,2393.58,1
13754,1/07/2021,59.38,1026.11,1
13755,1/07/2021,39.52,2800.24,1
13756,1/07/2021,31.47,3249.49,1
13757,1/07/2021,14.92,4611.75,1
13758,1/07/2021,54.1,1794.98,1
13759,1/07/2021,22.75,1336.37,1
13760,1/07/2021,39.81,4359.08,0
13761,1/07/2021,59.83,4425.57,1
13762,1/07/2021,18.9,505.43,1
13763,1/07/2021,46.31,1297.94,0
13764,1/07/2021,26.61,1118.47,0
13765,1/07/2021,27.14,3040.74,1
13766,1/07/2021,47.97,2646.47,1
13767,1/07/2021,42.42,2289.22,1
13768,1/07/2021,12.03,591.95,1
13769,1/07/2021,118.28,926.35,1
13770,1/07/2021,26.42,1529.4,1
13771,1/07/2021,34.6,4189.68,0
13772,1/07/2021,53.75,3996.96,0
13773,1/07/2021,11.57,152.04,1
13774,1/07/2021,54.82,1088.39,0
13775,1/07/2021,18.52,1052.17,1
13776,1/07/2021,28.2,1698.02,1
13777,1/07/2021,28.4,1264.82,1
13778,1/07/2021,50.97,3189.03,1
13779,1/07/2021,58.59,233.5,1
13780,1/07/2021,15.26,3833.7,1
13781,1/07/2021,10.04,3609.39,1
13782,1/07/2021,7.04,4075.25,0
13783,1/07/2021,8.23,3436.11,1
13784,1/07/2021,22.06,621.16,1
13785,1/07/2021,12.48,3457.68,1
13786,1/07/2021,14.2,3659.92,0
13787,1/07/2021,51.31,2158.35,0
13788,1/07/2021,17.33,1512.57,0
13789,1/07/2021,62.36,4741.49,0
13790,1/07/2021,56.89,4703.14,0
13791,1/07/2021,47.75,397.98,1
13792,1/07/2021,6.62,1604.71,1
13793,1/07/2021,38.56,2269.46,0
13794,1/07/2021,17.1,1712.54,0
13795,1/07/2021,30.06,654.38,0
13796,1/07/2021,34.52,1304.85,1
13797,1/07/2021,47.54,4044.04,0
13798,1/07/2021,37.34,4349.49,1
13799,1/07/2021,57.67,2681.91,0
13800,1/07/2021,49.56,4564.02,1
13801,1/07/2021,111.12,2524.09,1
13802,1/07/2021,54.92,325.46,1
13803,1/07/2021,95.7,4523.05,1
13804,1/07/2021,29.29,2356.71,1
13805,1/07/2021,23.55,3641.32,1
13806,1/07/2021,37.19,1500.61,1
13807,1/07/2021,30.6,1124.18,1
13808,1/07/2021,1.83,1006.46,1
13809,1/07/2021,92,2169.63,0
13810,1/07/2021,107.3,4910.21,1
13811,1/07/2021,46.93,531.53,0
13812,1/07/2021,29.95,2357.17,1
13813,1/07/2021,34.2,4451.52,1
13814,1/07/2021,57.23,3864.05,1
13815,1/07/2021,35.56,4448.42,1
13816,1/07/2021,3.25,4929.31,1
13817,1/07/2021,41.57,449.88,1
13818,1/07/2021,6.26,575.17,1
13819,1/07/2021,41.03,2384.84,0
13820,1/07/2021,6.47,3011.89,0
13821,1/07/2021,84.78,4094.75,0
13822,1/07/2021,56.91,2976.36,1
13823,1/07/2021,19.22,4446.11,1
13824,1/07/2021,31.55,4556.59,0
13825,1/07/2021,54.41,1944.71,0
13826,1/07/2021,50.42,1826.28,1
13827,1/07/2021,47.42,2395.24,0
13828,1/07/2021,53.24,4798.35,0
13829,1/07/2021,54.56,3769.13,0
13830,1/07/2021,4.93,4299.58,1
13831,1/07/2021,39.2,705.69,1
13832,1/07/2021,52.56,4462.7,1
13833,1/07/2021,14.26,2161.36,0
13834,1/07/2021,33.26,699.7,1
13835,1/07/2021,52.98,1153.25,1
13836,1/07/2021,50.59,4864.78,1
13837,1/07/2021,14.87,1697.85,1
13838,1/07/2021,22.39,4769.2,1
13839,1/07/2021,9.5,4593.13,1
13840,1/07/2021,5.06,1878.27,0
13841,1/07/2021,30.75,4631.4,1
13842,1/07/2021,50.59,933.78,1
13843,1/07/2021,22.4,3192.37,1
13844,1/07/2021,13.1,1457.14,1
13845,1/07/2021,59.79,4074.71,1
13846,1/07/2021,33.72,4646.88,1
13847,1/07/2021,5.43,2992.29,1
13848,1/07/2021,27.67,323.16,1
13849,1/07/2021,21.28,2276.23,1
13850,1/07/2021,13.54,2993.54,1
13851,1/07/2021,44.94,2103.92,1
13852,1/07/2021,18.61,4714.24,1
13853,1/07/2021,42.06,4205.78,1
13854,1/07/2021,7.79,2531.15,1
13855,1/07/2021,47.22,537.22,1
13856,1/07/2021,32.81,1102.9,1
13857,1/07/2021,65.83,2683.4,1
13858,1/07/2021,61.87,4063.47,0
13859,1/07/2021,18.77,2082.27,0
13860,1/07/2021,8.9,2799.3,1
13861,1/07/2021,59.71,1372.85,0
13862,1/07/2021,23.69,4369.03,0
13863,1/07/2021,8.5,320.16,1
13864,1/07/2021,10.79,715.65,1
13865,1/07/2021,83.25,2162.16,1
13866,1/07/2021,38.87,2903.37,1
13867,1/07/2021,15.12,4615.81,1
13868,1/07/2021,106.02,2367.96,0
13869,1/07/2021,3.49,633.62,1
13870,1/07/2021,34.39,1427.5,0
13871,1/07/2021,55.01,3745.79,1
13872,1/07/2021,13.51,2857.16,0
13873,1/07/2021,40.17,4713.62,0
13874,1/07/2021,37.67,3301.27,1
13875,1/07/2021,28.8,4872.42,1
13876,1/07/2021,70.09,1822.76,1
13877,1/07/2021,47.68,4768.96,1
13878,1/07/2021,42.8,4633.7,1
13879,1/07/2021,27.61,4915.27,1
13880,1/07/2021,55.04,4668.12,1
13881,1/07/2021,31.33,3837.12,0
13882,1/07/2021,52.43,4560.47,1
13883,1/07/2021,49.92,1168.97,1
13884,1/07/2021,47.22,3189.6,1
13885,1/07/2021,11.01,2609.34,0
13886,1/07/2021,14.94,3912.6,1
13887,1/07/2021,21.69,4288.49,0
13888,1/07/2021,36.63,3979.97,1
13889,1/07/2021,102.95,4726.69,1
13890,1/07/2021,25.69,2610.53,1
13891,1/07/2021,40.9,3533.49,0
13892,1/07/2021,6.68,1471.49,1
13893,1/07/2021,48.94,2914.8,1
13894,1/07/2021,31.08,679.69,1
13895,1/07/2021,56.6,2212.91,0
13896,1/07/2021,21.24,1717.53,1
13897,1/07/2021,6.55,3709.25,1
13898,1/07/2021,19.93,4043.78,0
13899,1/07/2021,18.99,304.88,1
13900,1/07/2021,44.36,1377.69,1
13901,1/07/2021,57.97,2009.08,1
13902,1/07/2021,45.16,1242.29,1
13903,1/07/2021,87.75,1900.59,1
13904,1/07/2021,103,3243.04,1
13905,1/07/2021,34.65,546.16,1
13906,1/07/2021,26.74,3123.64,1
13907,1/07/2021,110.96,1426.67,0
13908,1/07/2021,12.69,789.73,1
13909,1/07/2021,9.59,2338.06,1
13910,1/07/2021,47.75,4119.19,1
13911,1/07/2021,17.06,4301.64,1
13912,1/07/2021,46.22,1055.34,1
13913,1/07/2021,36.62,3887.74,0
13914,1/07/2021,36.97,2414.17,0
13915,1/07/2021,111.15,318.74,1
13916,1/07/2021,24.03,4964.75,1
13917,1/07/2021,29.91,4759.99,1
13918,1/07/2021,54.9,2593.3,0
13919,1/07/2021,3.68,3191.6,1
13920,1/07/2021,8.1,3280.21,1
13921,1/07/2021,45.83,1597.64,1
13922,1/07/2021,27.33,3800.43,1
13923,1/07/2021,21.07,4087.57,1
13924,1/07/2021,41.8,2498.36,1
13925,1/07/2021,101.57,1207.68,1
13926,1/07/2021,7.84,4273.47,1
13927,1/07/2021,36.73,2030.71,0
13928,1/07/2021,21.46,225.13,1
13929,1/07/2021,12.93,2817.37,0
13930,1/07/2021,31.69,1255.63,1
13931,1/07/2021,4.5,1677.22,1
13932,1/07/2021,50.68,4602.53,1
13933,1/07/2021,7.1,4993.76,1
13934,1/07/2021,8,4907.83,1
13935,1/07/2021,14.69,472.21,0
13936,1/07/2021,98.25,208.77,0
13937,1/07/2021,43.16,4553.31,0
13938,1/07/2021,88.07,892.71,1
13939,1/07/2021,49.78,1866.12,1
